nwp_rainfall,log_nwp_rainfall,wind_speed_ms,u_wind_10m,v_wind_10m,temperature_2m,relative_humidity_2m,dew_point_depression,surface_pressure,cape,w_max_convective,month,day_of_year,sin_doy,cos_doy,sin_month,cos_month,is_monsoon_season,is_monsoon_core,is_ne_monsoon,forecast_lead_time,latitude,longitude,in_core_monsoon_zone,in_western_ghats_belt,in_northeast_hills,dist_to_coast_approx_km,nwp_rainfall_lag1,nwp_rainfall_rolling3
1.2165078897444754,1.7386754746498867,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,1.4578885195345217,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,-1.4638501094227998,-1.4638501094227998,0.0,0.0,0.0,0.11584015153206181,-0.36128999577246995,-0.3804497984883186
1.5843041647518725,1.9058459780249697,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.1511388551555746,-0.9333243767885726,0.933324376788573,0.2997063390872966,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.29277002188455997,-0.29277002188455997,0.0,0.0,0.0,-0.6888213037409847,-0.36128999577246995,-0.3804497984883186
0.7024211638898585,1.434321753414144,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-0.2793847511363159,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.29277002188455997,0.29277002188455997,0.0,0.0,0.0,-0.1057332926735597,1.5846071974866223,1.7069554775484994
0.4084601636025206,1.1971623469805879,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-0.8584758413599284,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.29277002188455997,0.8783100656536799,0.0,0.0,0.0,0.49134883065948376,0.7027431503287783,1.2317959555912972
0.18833443803524172,0.9653427645165584,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-1.4375669315835409,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.29277002188455997,1.4638501094227998,0.0,0.0,0.0,1.093095658081066,0.40878846794283036,0.9678184433928513
1.2165078897444754,1.7386754746498867,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,1.4578885195345217,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.8783100656536799,-1.4638501094227998,0.0,0.0,0.0,-2.034588433284602,-0.36128999577246995,-0.3804497984883186
1.5843041647518725,1.9058459780249697,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.1511388551555746,-0.9333243767885726,0.933324376788573,0.8787974293109091,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.8783100656536799,-0.8783100656536799,0.0,0.0,0.0,-1.4211798456416707,1.2168188272713398,1.310617409937875
0.7762564386099177,1.4850512999566354,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-0.2793847511363159,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.8783100656536799,0.29277002188455997,0.0,0.0,0.0,-0.19436267035580823,0.18866747338621676,0.466385103320123
0.5554406637461896,1.3237035727061748,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-0.8584758413599284,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.8783100656536799,0.8783100656536799,0.0,0.0,0.0,0.4190459172871228,0.7765768381581127,0.49290678764428614
0.4084601636025206,1.1971623469805879,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-1.4375669315835409,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.8783100656536799,1.4638501094227998,0.0,0.0,0.0,1.0301221528857845,-0.36128999577246995,-0.3804497984883186
1.1433626643208656,1.7012805675216591,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,1.4578885195345217,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,1.4638501094227998,-1.4638501094227998,0.0,0.0,0.0,-1.7127238511753833,1.2168188272713398,1.310617409937875
1.5111589393282627,1.875032777541239,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.1511388551555746,-0.9333243767885726,0.933324376788573,0.8787974293109091,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,1.4638501094227998,-0.8783100656536799,0.0,0.0,0.0,-1.2462534423214433,1.1436751739077005,1.2712066827645863
1.3634883898881445,1.8093319870298723,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.1511388551555746,-0.9333243767885726,0.933324376788573,0.2997063390872966,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,1.4638501094227998,-0.29277002188455997,0.0,0.0,0.0,-0.6911536557852547,1.511463544122983,1.3901824629103647
0.8494016640335277,1.532579977161799,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-0.2793847511363159,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,1.4638501094227998,0.29277002188455997,0.0,0.0,0.0,-0.10806564471782959,0.5557658091358044,0.5457022900839753
0.6292759384662487,1.3810081186729746,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-0.8584758413599284,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,1.4638501094227998,0.8783100656536799,0.0,0.0,0.0,0.48668412657094395,0.8497204915217526,0.7831581179582578
0.4822954383225797,1.2630009551233423,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-1.4375669315835409,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,1.4638501094227998,1.4638501094227998,0.0,0.0,0.0,1.0860986019482572,0.40878846794283036,0.43986341899596004
1.8051199396156008,1.99281725091669,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.1511388551555746,-0.9333243767885726,0.933324376788573,0.8787974293109091,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.29277002188455997,-0.8783100656536799,0.0,0.0,0.0,-1.2439210902771736,1.5846071974866223,1.5087864437431875
1.2903431644645345,1.7748781043397295,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,1.4578885195345217,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.29277002188455997,-1.4638501094227998,0.0,0.0,0.0,-1.7103914991311138,1.805418226508931,1.6541599751088103
1.4373236646082037,1.8427951058260454,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.1511388551555746,-0.9333243767885726,0.933324376788573,0.2997063390872966,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,0.8783100656536799,-0.29277002188455997,0.0,0.0,0.0,-0.8077712579987396,1.2906525151006742,1.6806816594329734
0.4084601636025206,1.1971623469805879,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-0.8584758413599284,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,-0.29277002188455997,0.8783100656536799,0.0,0.0,0.0,0.6942634585109474,0.6295994969651388,0.7303626155185688
-0.03248133682848635,0.6485860465528176,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.4571349339334845,-0.9333243767885726,0.933324376788573,-1.4375669315835409,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,-0.29277002188455997,1.4638501094227998,0.0,0.0,0.0,1.2656897093570239,0.40878846794283036,0.6775671130788798
1.5111589393282627,1.875032777541239,-0.10805043037485587,0.08411483077536687,-0.16535629208631578,1.1511388551555746,-0.9333243767885726,0.933324376788573,0.2997063390872966,2.0312298196513865,1.8896041785973938,-1.3505259219210606,-1.7179113807746667,1.9010370570623052,-0.4867159356729246,1.5396619888576555,-1.056704333498691,0.0,-1.0165300454651272,0.0,0.0,-1.4638501094227998,-0.29277002188455997,0.0,0.0,0.0,0.5893076165188109,1.4376298562936485,1.6278861569932837
